CarModel,ImgUrl,MPG,UserEco
 2015 Subaru Impreza Sport AWD,http://www.fueleconomy.gov/feg/photos/nophoto.gif,27,NA
 2016 Subaru Impreza Sport AWD,http://www.fueleconomy.gov/feg/photos/nophoto.gif,27,NA
 2017 Subaru BRZ,http://www.fueleconomy.gov/feg/photos/2017_Subaru_BRZ.jpg,27,NA
 2013 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Legacy.jpg,27,27.8
 2014 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Legacy.jpg,27,27.0
 2014 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2014_Subaru_Forester.jpg,27,29.3
 2015 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2014_Subaru_Forester.jpg,27,27.9
 2016 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2016_Subaru_Forester.jpg,27,27.3
 2013 Subaru Outback AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Outback_Wagon.jpg,26,24.4
 2014 Subaru Outback AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Outback_Wagon.jpg,26,25.4
 2010 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Legacy.jpg,26,26.1
 2015 Subaru XV Crosstrek AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_XV_Crosstrek.jpg,26,29.2
 2016 Subaru XV Crosstrek AWD,http://www.fueleconomy.gov/feg/photos/2016_Subaru_XV_Crosstrek.jpg,26,30.6
 2017 Subaru Crosstrek AWD,http://www.fueleconomy.gov/feg/photos/2016_Subaru_XV_Crosstrek.jpg,26,NA
 2013 Subaru XV Crosstrek AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_XV_Crosstrek.jpg,25,29.9
 2014 Subaru XV Crosstrek AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_XV_Crosstrek.jpg,25,33.2
 2014 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2014_Subaru_Forester.jpg,25,23.6
 2015 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2014_Subaru_Forester.jpg,25,23.2
 2016 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2016_Subaru_Forester.jpg,25,NA
 2017 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2016_Subaru_Forester.jpg,25,NA
 2011 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Legacy.jpg,25,26.7
 2012 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Legacy.jpg,25,28.9
 2015 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2014_Subaru_Forester.jpg,25,27.1
 2016 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2016_Subaru_Forester.jpg,25,33.9
 2010 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Outback_Wagon.jpg,24,26.5
 2014 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2014_Subaru_Forester.jpg,24,26.3
 2014 Subaru Outback AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Outback_Wagon.jpg,24,29.1
 2017 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2016_Subaru_Forester.jpg,24,NA
 2013 Subaru BRZ,http://www.fueleconomy.gov/feg/photos/2013_Subaru_BRZ.jpg,24,29.1
 2014 Subaru BRZ,http://www.fueleconomy.gov/feg/photos/2013_Subaru_BRZ.jpg,24,30.0
 2014 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Legacy.jpg,24,27.6
 2015 Subaru BRZ,http://www.fueleconomy.gov/feg/photos/2015_Subaru_BRZ.jpg,24,NA
 2016 Subaru BRZ,http://www.fueleconomy.gov/feg/photos/2016_Subaru_BRZ.jpg,24,28.9
 2017 Subaru BRZ,http://www.fueleconomy.gov/feg/photos/2017_Subaru_BRZ.jpg,24,NA
 2011 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Outback_Wagon.jpg,24,26.7
 2012 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Outback_Wagon.jpg,24,25.6
 2013 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Legacy.jpg,24,NA
 2013 Subaru Outback AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Outback_Wagon.jpg,24,25.3
 2015 Subaru WRX,http://www.fueleconomy.gov/feg/photos/2015_Subaru_WRX_4dr.jpg,24,28.5
 2011 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Forester.jpg,23,26.5
 2012 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2012_Subaru_Forester.jpg,23,27.1
 2013 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Forester.jpg,23,25.2
 2011 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Forester.jpg,23,23.9
 2012 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2012_Subaru_Forester.jpg,23,24.1
 2013 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Forester.jpg,23,15.4
 2007 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Legacy.jpg,23,20.0
 2007 Subaru Legacy Wagon AWD,http://www.fueleconomy.gov/feg/photos/nophoto.gif,23,27.7
 2015 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2015_Subaru_Legacy.jpg,23,25.7
 2016 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2015_Subaru_Legacy.jpg,23,NA
 2017 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2017_Subaru_Legacy_Sport.jpg,23,NA
 2005 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Forester.jpg,23,27.9
 2005 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Impreza_WRX_Sedan.jpg,23,24.3
 2005 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Impreza_WRX_Wagon.jpg,23,24.7
 2005 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Legacy_Sedan.jpg,23,26.1
 2005 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Legacy_Sedan.jpg,23,27.0
 2005 Subaru Legacy Wagon AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Outback_Wagon.jpg,23,NA
 2005 Subaru Legacy Wagon AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Outback_Wagon.jpg,23,27.9
 2006 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Legacy_Sedan.jpg,23,24.0
 2006 Subaru Legacy Wagon AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Legacy_Wagon.jpg,23,24.3
 2016 Subaru WRX,http://www.fueleconomy.gov/feg/photos/2016_Subaru_WRX.jpg,23,28.5
 2017 Subaru WRX,http://www.fueleconomy.gov/feg/photos/2017_Subaru_WRX.jpg,23,NA
 2006 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Forester.jpg,22,26.7
 2006 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Impreza_WRX.jpg,22,24.8
 2006 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Impreza_Wagon.jpg,22,26.5
 2006 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Legacy_Sedan.jpg,22,28.3
 2006 Subaru Legacy Wagon AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Legacy_Wagon.jpg,22,NA
 2008 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Forester.jpg,22,24.1
 2008 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Impreza_WRX_Sedan.jpg,22,28.5
 2008 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Impreza_WRX_Sedan.jpg,22,27.6
 2008 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Impreza_Hbk.jpg,22,26.6
 2008 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Impreza_Hbk.jpg,22,24.9
 2008 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Legacy.jpg,22,25.5
 2008 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Legacy.jpg,22,26.0
 2009 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Forester.jpg,22,26.3
 2009 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Impreza_WRX_Sedan.jpg,22,28.6
 2009 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Outback_Wagon.jpg,22,NA
 2009 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Legacy.jpg,22,25.7
 2009 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Outback_Wagon.jpg,22,26.8
 2010 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Forester.jpg,22,27.5
 2010 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Impreza_Sedan.jpg,22,27.3
 2010 Subaru Impreza Wagon/Outback Sport,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Impreza_Hbk.jpg,22,NA
 2011 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Impreza_WRX_Sedan.jpg,22,25.0
 2011 Subaru Impreza Wagon/Outback Sport AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Impreza_WRX_Hbk.jpg,22,27.6
 2015 Subaru Outback AWD,http://www.fueleconomy.gov/feg/photos/2015_Subaru_Outback_Wagon.jpg,22,24.8
 2016 Subaru Outback AWD,http://www.fueleconomy.gov/feg/photos/2015_Subaru_Outback_Wagon.jpg,22,NA
 2017 Subaru Outback AWD,http://www.fueleconomy.gov/feg/photos/2017_Subaru_Outback.jpg,22,NA
 2005 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Forester.jpg,22,23.4
 2005 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Impreza_WRX_Sedan.jpg,22,27.0
 2005 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Impreza_WRX_Wagon.jpg,22,25.8
 2005 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Outback_Wagon.jpg,22,25.3
 2005 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Outback_Wagon.jpg,22,25.2
 2006 Subaru Baja AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Baja_Sport.jpg,22,NA
 2006 Subaru Outback AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Outback_Wagon.jpg,22,NA
 2006 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Outback_Wagon.jpg,22,25.1
 2006 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Outback_Wagon.jpg,22,25.3
 2007 Subaru Outback AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Outback_Wagon.jpg,22,NA
 2007 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Outback_Wagon.jpg,22,25.7
 2007 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Outback_Wagon.jpg,22,26.4
 2008 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Forester.jpg,22,25.3
 2008 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Outback_Wagon.jpg,22,22.9
 2009 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Forester.jpg,22,22.9
 2009 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Impreza_WRX_Sedan.jpg,22,27.7
 2009 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Outback_Wagon.jpg,22,25.0
 2009 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Legacy.jpg,22,27.4
 2009 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Outback_Wagon.jpg,22,25.2
 2010 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Forester.jpg,22,23.9
 2010 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Impreza_Sedan.jpg,22,28.7
 2010 Subaru Impreza Wagon/Outback Sport,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Impreza_Hbk.jpg,22,27.1
 2011 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Impreza_WRX_Sedan.jpg,22,24.0
 2011 Subaru Impreza Wagon/Outback Sport AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Impreza_WRX_Hbk.jpg,22,NA
 2006 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Forester.jpg,22,24.0
 2006 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Impreza_WRX.jpg,22,25.8
 2006 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2006_Subaru_Impreza_Wagon.jpg,22,25.5
 2007 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Forester.jpg,22,23.5
 2007 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Impreza_WRX.jpg,22,23.1
 2007 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Impreza_Wagon.jpg,22,23.9
 2008 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Impreza_WRX_Sedan.jpg,22,23.0
 2008 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Impreza_Hbk.jpg,22,NA
 2010 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Legacy.jpg,22,26.4
 2010 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Outback_Wagon.jpg,22,30.0
 2007 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Forester.jpg,22,25.5
 2007 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Impreza_WRX.jpg,22,24.7
 2007 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Impreza_Wagon.jpg,22,27.5
 2007 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2007_Subaru_Legacy.jpg,22,NA
 2007 Subaru Legacy Wagon AWD,http://www.fueleconomy.gov/feg/photos/nophoto.gif,22,29.5
 2008 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Outback_Wagon.jpg,22,26.9
 2011 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Legacy.jpg,22,NA
 2011 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Outback_Wagon.jpg,22,26.6
 2012 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Legacy.jpg,22,NA
 2012 Subaru Outback Wagon AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Outback_Wagon.jpg,22,26.3
 2005 Subaru Baja AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Baja_Sport.jpg,21,24.2
 2005 Subaru Baja AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Baja_Sport.jpg,21,26.9
 2006 Subaru Baja AWD,http://www.fueleconomy.gov/feg/photos/2005_Subaru_Baja_Sport.jpg,21,24.2
 2008 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Forester.jpg,21,NA
 2008 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Impreza_WRX_Sedan.jpg,21,26.1
 2008 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Impreza_Hbk.jpg,21,24.7
 2011 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Impreza_WRX_Sedan.jpg,21,22.3
 2011 Subaru Impreza Wagon/Outback Sport AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Impreza_WRX_Hbk.jpg,21,22.3
 2012 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2012_Subaru_Impreza_Sedan.jpg,21,NA
 2012 Subaru Impreza Wagon/Outback Sport AWD,http://www.fueleconomy.gov/feg/photos/2012_Subaru_Impreza_Hbk.jpg,21,NA
 2013 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Impreza_Sedan.jpg,21,28.0
 2013 Subaru Impreza Wagon AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Impreza_Wagon.jpg,21,21.5
 2014 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Impreza_Sedan.jpg,21,NA
 2014 Subaru Impreza Wagon AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Impreza_Wagon.jpg,21,22.3
 2015 Subaru WRX,http://www.fueleconomy.gov/feg/photos/2015_Subaru_WRX_4dr.jpg,21,NA
 2008 Subaru Legacy AWD,http://www.fueleconomy.gov/feg/photos/2008_Subaru_Legacy.jpg,21,NA
 2009 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Forester.jpg,21,23.0
 2009 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Impreza_WRX_Sedan.jpg,21,23.5
 2009 Subaru Impreza Wagon/Outback SPT AWD,http://www.fueleconomy.gov/feg/photos/2009_Subaru_Outback_Wagon.jpg,21,NA
 2010 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Forester.jpg,21,21.6
 2010 Subaru Impreza AWD,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Impreza_Sedan.jpg,21,NA
 2010 Subaru Impreza Wagon/Outback Sport,http://www.fueleconomy.gov/feg/photos/2010_Subaru_Impreza_Hbk.jpg,21,NA
 2011 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2011_Subaru_Forester.jpg,21,23.1
 2012 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2012_Subaru_Forester.jpg,21,NA
 2013 Subaru Forester AWD,http://www.fueleconomy.gov/feg/photos/2013_Subaru_Forester.jpg,21,NA
 2010 Suzuki Swift x,http://www.fueleconomy.gov/feg/photos/nophoto.gif,30,NA
 2011 Suzuki Swift x,http://www.fueleconomy.gov/feg/photos/nophoto.gif,29,NA
 2011 Suzuki Swift x,http://www.fueleconomy.gov/feg/photos/nophoto.gif,28,NA
 2010 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/nophoto.gif,28,NA
 2011 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_SX4_Sport_Sedan.jpg,28,NA
 2012 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_SX4_Sport_Sedan.jpg,28,NA
 2013 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_SX4_Sedan.jpg,28,NA
 2005 Suzuki Swift,http://www.fueleconomy.gov/feg/photos/nophoto.gif,27,NA
 2005 Suzuki Swift x,http://www.fueleconomy.gov/feg/photos/nophoto.gif,27,NA
 2010 Suzuki Swift x,http://www.fueleconomy.gov/feg/photos/nophoto.gif,26,28.2
 2010 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/nophoto.gif,26,NA
 2010 Suzuki SX4 Sport,http://www.fueleconomy.gov/feg/photos/2010_Suzuki_SX4_Sport_hbk.jpg,26,NA
 2011 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_SX4_Sport_Sedan.jpg,26,NA
 2012 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_SX4_Sport_Sedan.jpg,26,NA
 2013 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_SX4_Sedan.jpg,26,NA
 2005 Suzuki Swift,http://www.fueleconomy.gov/feg/photos/nophoto.gif,26,NA
 2005 Suzuki Swift x,http://www.fueleconomy.gov/feg/photos/nophoto.gif,26,NA
 2008 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2008_Suzuki_SX4_Sedan.jpg,26,36.9
 2009 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4_Sport.jpg,26,NA
 2010 Suzuki Kizashi S,http://www.fueleconomy.gov/feg/photos/2010_Suzuki_Kizashi.jpg,26,27.9
 2011 Suzuki Kizashi S,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_Kizashi_Sport.jpg,26,NA
 2011 Suzuki SX4 Sport/Anniversary Edition,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_SX4_Sport_Sedan.jpg,26,NA
 2012 Suzuki Kizashi S,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_Kizashi.jpg,26,NA
 2012 Suzuki SX4 Sport,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_SX4_Sport_Sedan.jpg,26,NA
 2013 Suzuki SX4 Sport,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_SX4_Sedan.jpg,26,NA
 2010 Suzuki Kizashi,http://www.fueleconomy.gov/feg/photos/2010_Suzuki_Kizashi.jpg,26,29.1
 2010 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4.jpg,26,NA
 2010 Suzuki SX4 Sport,http://www.fueleconomy.gov/feg/photos/2010_Suzuki_SX4_Sport_hbk.jpg,26,NA
 2006 Suzuki Swift x,http://www.fueleconomy.gov/feg/photos/nophoto.gif,26,NA
 2010 Suzuki Kizashi S AWD,http://www.fueleconomy.gov/feg/photos/2010_Suzuki_Kizashi.jpg,25,27.0
 2011 Suzuki Kizashi,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_Kizashi_Sport.jpg,25,18.0
 2012 Suzuki Kizashi,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_Kizashi.jpg,25,NA
 2013 Suzuki Kizashi,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_Kizashi.jpg,25,NA
 2010 Suzuki SX4 AWD,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4.jpg,25,26.0
 2011 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_SX4_Sport_hbk.jpg,25,NA
 2011 Suzuki SX4 AWD,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_SX4_Sport_hbk.jpg,25,NA
 2011 Suzuki SX4 Sport/Anniversary Edition,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_SX4_Sport_Sedan.jpg,25,NA
 2012 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_SX4_Sportback.jpg,25,NA
 2012 Suzuki SX4 AWD,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_SX4_Sportback.jpg,25,25.1
 2012 Suzuki SX4 Sport,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_SX4_Sport_Sedan.jpg,25,NA
 2013 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_SX4_SportBack.jpg,25,NA
 2013 Suzuki SX4 AWD,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_SX4_SportBack.jpg,25,NA
 2013 Suzuki SX4 Sport,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_SX4_Sedan.jpg,25,NA
 2007 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2007_Suzuki_SX4.jpg,25,NA
 2008 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2007_Suzuki_SX4.jpg,25,24.4
 2008 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2007_Suzuki_SX4.jpg,25,NA
 2008 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2008_Suzuki_SX4_Sedan.jpg,25,31.2
 2009 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4.jpg,25,NA
 2009 Suzuki SX4 Sedan,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4_Sport.jpg,25,30.6
 2009 Suzuki SX4 Sport,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4_Sport.jpg,25,26.8
 2010 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4.jpg,25,NA
 2010 Suzuki SX4 AWD,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4.jpg,25,31.6
 2011 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_SX4_Sport_hbk.jpg,25,NA
 2012 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_SX4_Sportback.jpg,25,NA
 2013 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_SX4_SportBack.jpg,25,NA
 2010 Suzuki Kizashi AWD,http://www.fueleconomy.gov/feg/photos/2010_Suzuki_Kizashi.jpg,25,33.1
 2011 Suzuki Kizashi AWD,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_Kizashi_Sport.jpg,25,NA
 2011 Suzuki Kizashi S AWD,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_Kizashi_Sport.jpg,25,NA
 2011 Suzuki SX4 AWD,http://www.fueleconomy.gov/feg/photos/2011_Suzuki_SX4_Sport_hbk.jpg,25,NA
 2012 Suzuki Kizashi AWD,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_Kizashi.jpg,25,NA
 2012 Suzuki Kizashi S AWD,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_Kizashi.jpg,25,NA
 2012 Suzuki SX4 AWD,http://www.fueleconomy.gov/feg/photos/2012_Suzuki_SX4_Sportback.jpg,25,NA
 2013 Suzuki Kizashi AWD,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_Kizashi.jpg,25,NA
 2013 Suzuki Kizashi S AWD,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_Kizashi.jpg,25,NA
 2013 Suzuki SX4 AWD,http://www.fueleconomy.gov/feg/photos/2013_Suzuki_SX4_SportBack.jpg,25,NA
 2006 Suzuki Swift x,http://www.fueleconomy.gov/feg/photos/nophoto.gif,25,NA
 2010 Suzuki Kizashi S,http://www.fueleconomy.gov/feg/photos/2010_Suzuki_Kizashi.jpg,25,NA
 2009 Suzuki SX4,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4.jpg,24,NA
 2009 Suzuki SX4 Sport,http://www.fueleconomy.gov/feg/photos/2009_Suzuki_SX4_Sport.jpg,24,32.0
 2005 Suzuki Aerio,http://www.fueleconomy.gov/feg/photos/2005_Suzuki_Aerio_Sedan.jpg,24,26.5
